nomem_encr;nohouse_encr;wave;geslacht;positie;gebjaar;leeftijd;lftdcat;lftdhhh;aantalhh;aantalki;partner;burgstat;woonvorm;woning;sted;belbezig;brutoink;brutoink_f;nettoink;netinc;nettoink_f;brutocat;nettocat;brutohh_f;nettohh_f;oplzon;oplmet;oplcat;doetmee;werving;herkomstgroep;simpc
851803;526593;202201;2;6;1995;26;3;27;2;0;0;5;5;2;1;3;-13;1683,04341756936;1250;-13;1250;13;3;1683,04341756936;1250;6;2;2;0;8; ;0
851821;523257;202201;1;3;1989;32;3;31;2;0;1;5;2;1;2;1;3750;3750;2867;2867;2867;8;6; ; ;5;5;5;1;99;0;0
851849;575018;202201;2;2;1953;68;7;68;2;0;1;1;2;1;2;9;2500;2500;1229;1229;1229;5;3;5500;3137;4;4;4;0;2;0;0
851861;563177;202201;1;3;1983;38;4;42;2;0;1;5;2;1;4;1;9000;9000;4500;4500;4500;12;9;15700;7500;6;6;6;0;2; ;0
851867;550875;202201;1;5;1996;25;3;55;6;4;1;5;3;1;3;13;-13;1683,04341756936;1250;-13;1250;13;3;13543,752279135;10220;2;2;2;1;2;0;0
851876;557299;202201;1;1;1974;47;5;47;4;2;1;1;3;1;5;1;4250;4250;2885;2885;2885;9;6;5645;4280;5;5;5;1;8;0;0
851878;576118;202201;1;1;1993;28;3;28;4;2;1;1;3;1;4;1;2500;2500;2000;2000;2000;5;4;3800;3000;4;4;4;1;9;0;0
851916;579776;202201;2;2;1952;69;7;70;2;0;1;1;2;1;5;9;-13;998,580306695007;880;880;880;13;2;2650,86406438992;2245;5;5;5;1;2;0;0
851921;581250;202201;1;5;2021;1;1;43;5;3;1;5;3;1;5;14;0;0;0;0;0;0;0;3053,09034190573;2250;9;9; ;1;99; ;0
851937;582037;202201;1;1;1987;34;3;34;1;0;0;5;1;1;4;1;2590;2590;2050;2050;2050;6;5;2590;2050;4;4;4;1;7;101;0
851940;558370;202201;1;1;1976;45;5;45;5;3;1;1;3;1;2;1;-13;3446,11391341185;2250;-13;2250;13;5;5172,91878092367;3500;2;2;2;1;2;0;0
851947;572543;202201;2;5;2011;10;1;44;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0;5176,25150763187;3727;9;9; ;1;6; ;0
851950;572177;202201;1;1;1974;47;5;47;5;3;1;1;3;1;3;1;-13;5298,07436449363;3250;-13;3250;13;7;8598,07436449363;5950;6;6;6;0;6; ;0
851966;527986;202201;1;1;1940;81;7;81;2;0;1;1;2;2; ;9;-13;851,508419907246;750;-13;750;13;2;3002,34372273457;2500;4;4;4;0;9;102;0
851968;574163;202201;2;1;1948;73;7;73;2;0;0;4;5;1;4;9;-13; ;-14;-13; ;13;14; ; ;2;2;2;1;1;0;0
851980;577258;202201;1;1;1943;78;7;78;2;0;1;1;2;1;3;9;1450;1450;1250;-13;1250;3;3;2220;2000;1;1;1;1;2;0;0
851983;569976;202201;1;1;1952;69;7;69;2;0;1;1;2;1;3;9;5150;5150;3800;3800;3800;11;8;5150;3800;2;2;2;1;2;0;0
851986;597109;202201;1;1;1991;30;3;30;2;0;1;5;2;1;4;1;4000;4000;3750;-13;3750;8;8;7391,22694966811;6000;5;5;5;1;7;0;0
851995;552578;202201;2;2;1967;54;5;60;2;0;1;1;2;1;4;1;2052;2052;1670;1670;1670;5;4;4501;3594;2;2;2;1;2;0;0
852001;590850;202201;2;6;1998;23;2;33;6;0;0;5;5;2;2;7;0;0;0;0;0;0;0;9637,34086307996;7100;6;3;3;0;8; ;0
852008;543923;202201;1;1;1960;61;6;61;2;0;1;1;2;1;2;3;-13;11262,3179518177;6250;-13;6250;13;11;12945,3613693871;7500;6;6;6;0;2;0;0
852017;520590;202201;1;1;1947;74;7;74;2;0;1;1;2;1;4;9;1570;1570;1300;1300;1300;4;3;2870;2300;2;2;2;1;6;0;0
852023;537689;202201;1;1;1940;81;7;81;2;0;1;1;2;1;4;9;-13;2399,15237840235;1900;1900;1900;13;4;3176,28463445652;2600;5;5;5;1;3;0;0
852029;591891;202201;2;2;1949;72;7;77;2;0;1;1;2;2;3;8;970;970;800;800;800;2;2;2970;2200;2;1;1;0;2; ;0
852032;504003;202201;1;5;2007;14;1;47;5;3;1;5;3;1;5;7;0;0;0;0;0;0;0;7117,11854893496;4650;2;1;1;1;6; ;0
852050;535421;202201;2;5;2010;11;1;38;4;2;1;5;3;1;5;7;0;0;0;0;0;0;0;6800;4600;1;8;1;1;3; ;0
852053;593344;202201;1;1;1991;30;3;30;1;0;0;5;1;1;1;1;-13; ;-14;-13; ;13;14; ; ;4;2;2;1;99;0;0
852054;525990;202201;1;5;1997;24;2;60;2;1;0;5;4;1;3;1;-13;2619,9350858454;1800;1800;1800;13;4;8033,9350858454;4700;4;3;3;0;9; ;0
852056;510525;202201;1;5;2002;19;2;51;3;1;1;5;3;1;2;7;0;0;0;0;0;0;0;4851,97388355661;3340;1;8;1;1;2;0;0
852090;571185;202201;1;5;1985;36;4;70;3;1;1;5;3;1;1;1;2600;2600;2200;2200;2200;6;5;6150;5413;5;5;5;0;7;0;0
852097;506643;202201;1;5;2019;2;1;34;4;2;1;5;3;2;5;14;0;0;0;0;0;0;0;5240,08731401155;3500;9;9; ;1;8; ;0
852105;569219;202201;1;1;1949;72;7;72;2;0;1;1;2;1;1;9;3280;3280;2440;2440;2440;7;5;4960;3720;5;5;5;1;2;0;0
852108;581539;202201;2;2;1973;48;5;47;4;2;1;1;3;1;4;3;-13;1161,99328953552;900;900;900;13;2;9472,69240191196;5650;5;5;5;1;2;0;0
852133;502499;202201;2;2;1940;81;7;83;2;0;1;1;2;1;1;9;1050;1050;1250;-13;1250;3;3;7950;6000;6;6;6;0;1; ;0
852139;532083;202201;1;1;1960;61;6;61;2;0;1;1;2;1;4;1;5820;5820;2700;2700;2700;11;6;7320;3660;4;4;4;0;2; ;0
852142;509280;202201;1;5;2014;7;1;37;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0;5386,29129532375;3652;1;8;1;1;6; ;0
852152;534481;202201;1;5;2007;14;1;47;4;3;0;5;4;1;5;7;0;0;0;0;0;0;0;6700;4200;2;1;1;1;9; ;0
852160;506521;202201;2;5;1996;25;3;61;4;2;1;5;3;1;5;1;-13;2125,41591619464;1500;1500;1500;13;3; ; ;4;4;4;1;8;0;0
852163;569592;202201;1;1;1986;35;4;35;4;2;1;1;3;1;4;1;3150;3150;2400;2400;2400;7;5;3150;2400;4;4;4;1;8;202;0
852175;570877;202201;1;1;1958;63;6;63;3;1;1;1;3;1;4;1;3585;3585;2300;2300;2300;8;5; ; ;5;5;5;1;1;0;0
852188;570309;202201;1;1;1949;72;7;72;1;0;0;5;1;2;4;9;-13;3661,61300002716;2750;-13;2750;13;6;3661,61300002716;2750;6;6;6;1;8;0;0
852191;544705;202201;2;5;1997;24;2;50;5;3;1;5;3;1;2;8;0;0;0;0;0;0;0;4430,30084956761;3040;4;2;2;1;2;202;0
852206;525906;202201;1;5;2012;9;1;43;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0; ; ;1;8;1;1;7; ;0
852218;557211;202201;1;5;2003;18;2;54;5;3;1;5;3;1;5;7;0;0;0;0;0;0;0;5000;3500;5;1;1;1;2;0;0
852239;596823;202201;1;5;1994;27;3;56;3;1;1;5;3;1;4;1;0;0;0;0;0;0;0;15000;8000;5;5;5;1;6;0;0
852258;530709;202201;1;1;1971;50;5;50;5;3;1;1;3;1;4;1;0;0;0;0;0;0;0;0;0;6;6;6;1;2;0;0
852262;532712;202201;2;3;1992;29;3;28;2;0;1;5;2;2;1;1;4200;4200;2800;2800;2800;9;6;7460;5270;6;6;6;1;99;0;0
852264;554714;202201;1;1;1983;38;4;38;5;3;1;1;3;1;3;1;5800;5800;3200;3200;3200;11;7;7800;4700;6;6;6;1;3;0;0
852268;544868;202201;1;3;1991;30;3;36;2;0;1;5;2;1;3;1;2800;2800;2250;-13;2250;6;5;5900;4500;5;5;5;1;9;0;0
852276;525424;202201;2;5;2000;22;2;59;4;2;1;5;3;1;5;7;-13;1683,04341756936;1250;-13;1250;13;3;6990,95292636123;4750;6;3;3;1;6;0;0
852288;539422;202201;2;2;1961;60;6;63;2;0;1;1;2;1;3;1;2800;2800;2000;2000;2000;6;4;6500;4400;4;4;4;1;2;0;0
852291;534295;202201;1;1;1973;48;5;48;4;2;1;5;3;1;2;1;6500;6500;4300;4300;4300;11;9;10200;6500;5;5;5;1;7;0;0
852317;510537;202201;2;2;1969;52;5;57;2;0;1;1;2;1;3;1;-13;1045,14270111494;800;800;800;13;2;8630,52577106164;5200;4;4;4;1;9;0;0
852334;591494;202201;2;5;2004;17;2;53;5;3;1;5;3;1;1;7;0;0;0;0;0;0;0;7100;5300;3;1;1;1;2;201;0
852349;592318;202201;1;6;1965;56;6;51;3;1;0;5;4;2;4;10;-13;948,009599380784;750;-13;750;13;2;4048,00959938078;3370;3;3;3;0;6;201;0
852352;500457;202201;2;5;2004;17;2;52;5;3;1;5;3;2;1;7;-13;286,992040080165;250;-13;250;13;1; ; ;3;8;1;1;2;0;0
852355;530087;202201;1;5;2010;11;1;43;4;2;1;5;3;1;3;7;0;0;0;0;0;0;0;15700;8500;1;8;1;1;7; ;0
852404;577947;202201;1;9;1939;82;7;81;2;0;0;1;5;2;2;9;-13;0;0;0;0;13;0;3080;2313;5;5;5;0;3;0;0
852410;549011;202201;2;1;1976;45;5;45;1;0;0;5;1;1;1;1;2236;2236;1623;1623;1623;5;4;2236;1623;6;6;6;1;2;0;0
852416;594927;202201;1;1;1968;53;5;53;5;3;1;1;3;1;3;1;4071;4071;2900;2900;2900;9;6;4721;3450;5;5;5;1;1;0;0
852423;568630;202201;1;1;1973;48;5;48;4;2;1;1;3;1;2;1;2344;2344;1578;1578;1578;5;4;6494;4728;2;2;2;1;2;0;0
852429;527600;202201;2;1;1941;80;7;80;1;0;0;4;1;1;5;12;1600;1600;1300;1300;1300;4;3;1600;1300;2;2;2;1;2;0;0
852438;563201;202201;2;2;1953;68;7;70;2;0;1;1;2;1;5;9;-13;1336,27614621327;1145;1145;1145;13;3;3564,37998750517;2925;4;4;4;1;7;0;0
852441;598025;202201;1;1;1959;62;6;62;4;2;1;1;3;1;2;1;-13;3181,09730785417;2100;2100;2100;13;5;11995,4994801519;8100;2;1;1;1;2;0;0
852447;539263;202201;1;9;1957;64;6;64;4;2;0;1;4;1;5;1;-13;3478,94341065557;2300;2300;2300;13;5;9287,59548646208;6250;5;5;5;0;2;0;0
852465;563641;202201;1;5;1990;31;3;65;5;3;1;5;3;1;5;7;3500;3500;2800;2800;2800;7;6;11900;9500;5;4;4;1;2;0;0
852484;565048;202201;1;5;2004;17;2;56;5;3;1;5;3;1;3;7;-13;348,633018877275;300;300;300;13;1;2916,34496950293;2300;3;1;1;1;7;202;0
852499;582620;202201;2;2;1963;58;6;62;3;1;1;1;3;1;4;1;1933;1933;1630;1630;1630;4;4;4445,09624408387;3380;3;3;3;0;2;0;0
852505;597775;202201;2;3;1981;40;4;40;2;0;1;5;2;1;2;10;-13;3051,09854797361;2100;2100;2100;13;5;7498,41158453685;4900;6;6;6;1;3;0;0
852506;520001;202201;2;5;2021;1;1;37;3;1;1;5;3;2;5;14;0;0;0;0;0;0;0;19668;10210;9;9; ;1;99; ;0
852523;588693;202201;2;2;1986;35;4;37;2;0;1;1;2;1;5;1;4600;4600;3250;-13;3250;10;7;9600;6500;6;6;6;1;1;0;0
852528;504455;202201;2;2;1993;28;3;33;2;0;1;1;2;1;5;1;1400;1400;1300;1300;1300;3;3;4600;3800;5;4;4;1;9;0;0
852545;560100;202201;2;1;1974;48;5;48;1;0;0;5;1;1;4;1;4000;4000;3050;3050;3050;8;7;4000;3050;4;4;4;1;99;0;0
852566;599737;202201;2;2;1953;68;7;67;2;0;1;1;2;1;3;9;-13;837,94627049917;750;-13;750;13;2;4499,55927052633;3500;2;2;2;1;8;0;0
852571;545700;202201;1;1;1987;35;4;35;2;0;1;5;2;1;3;1;2600;2600;2200;2200;2200;6;5;5200;4300;5;5;5;0;99;0;0
852575;513803;202201;2;3;1970;51;5;54;2;0;1;5;2;1;4;1;2601;2601;2223;2223;2223;6;5;6955,47730883071;4973;2;2;2;1;2;0;0
852577;547238;202201;2;1;1990;31;3;31;2;0;1;5;2;1;1;1;2350;2350;2250;-13;2250;5;5;4220;4000;5;5;5;1;9;0;0
852597;555426;202201;1;1;1992;29;3;29;2;0;1;5;2;2;2;1;2400;2400;2000;2000;2000;5;4;2400;2000;4;4;4;0;99;0;0
852603;548422;202201;1;1;1979;42;4;42;4;2;1;5;3;1;3;1;3050;3050;2350;2350;2350;7;5;4842;3625;6;3;3;1;99;0;0
852610;502685;202201;2;5;2019;2;1;48;4;2;1;5;3;1;2;14;0;0;0;0;0;0;0;9920;6222;9;9; ;1;2; ;0
852621;525906;202201;1;1;1978;43;4;43;4;2;1;5;3;1;2;1;-13; ;-14;-13; ;13;14; ; ;5;4;4;1;7;0;0
852624;528100;202201;2;2;1959;62;6;67;2;0;1;1;2;1;5;8;0;0;0;0;0;0;0;2000;1600;2;2;2;1;2;0;0
852636;519708;202201;2;2;1975;46;5;50;4;2;1;1;3;1;5;1;-13;1726,80486751182;1250;-13;1250;13;3;5172,91878092367;3500;4;4;4;1;8;0;0
852639;579953;202201;1;1;1964;57;6;57;4;2;1;1;3;1;1;1;7500;7500;4500;4500;4500;11;9;14646,3460405323;9000;6;6;6;1;6;201;0
852645;527667;202201;2;1;1958;63;6;63;3;1;1;5;3;1;1;1;3000;3000;1800;1800;1800;6;4;8286,36320561483;5650;5;5;5;1;1;0;0
852652;588494;202201;2;5;2020;1;1;38;4;2;1;5;3;1;3;14;0;0;0;0;0;0;0;6641,91695975884;4100;9;9; ;1;7; ;0
852658;528414;202201;1;5;1995;26;3;61;4;1;1;5;3;1;2;7;0;0;0;0;0;0;0;8750;5950;2;1;1;1;2; ;0
852691;551431;202201;2;5;2018;3;1;41;5;2;1;5;3;1;2;14;0;0;0;0;0;0;0;7226,07061010009;4990;9;9; ;1;8; ;0
852697;597616;202201;2;1;1951;70;7;70;2;0;1;4;2;1;5;9;-13;4651,14859144786;3382;3382;3382;13;7;7296,74628848521;5482;2;2;2;1;7;0;0
852709;564508;202201;2;1;1939;82;7;82;2;0;0;4;5;2;3;9;-13;2185,64654402031;1750;-13;1750;13;4;3049,29924068694;2521;1;1;1;1;3;0;1
852737;535293;202201;1;5;2005;16;2;50;5;3;1;5;3;1;3;7;-13;226,637051781988;200;200;200;13;1;9331,43527944602;6135;3;8;1;1;2; ;0
852751;508430;202201;2;5;1978;43;4;70;2;1;0;5;4;2;2;1;-13;2536,36320561483;1750;-13;1750;13;4;4033,75639140018;3000;4;4;4;1;9;0;0
852752;525906;202201;2;3;1982;39;4;43;4;2;1;5;3;1;2;1;-13; ;-14;-13; ;13;14; ; ;5;4;4;1;7;0;0
852757;588693;202201;1;1;1984;37;4;37;2;0;1;1;2;1;5;1;5000;5000;3250;-13;3250;10;7;9600;6500;5;5;5;0;1; ;0
852767;541998;202201;2;2;1963;58;6;59;5;3;1;1;3;1;4;1;-13;2958,58278066738;2000;2000;2000;13;4;15410,7157532086;9850;4;4;4;1;1;0;0
852774;560418;202201;1;1;1981;40;4;40;4;2;1;1;3;1;4;1;-13;4354,47730883071;2750;-13;2750;13;6;7745,70425849882;5000;4;4;4;0;8;0;0
852784;551214;202201;2;2;1958;63;6;64;2;0;1;1;2;1;3;1;-13;6173,68688416733;3750;-13;3750;13;8;12447,2948096586;7500;6;6;6;1;9;101;0
852787;582633;202201;1;5;2003;18;2;56;2;1;0;5;4;1;4;5;0;0;0;0;0;0;0;1000;900;3;1;1;1;9;0;0
852798;565203;202201;2;2;1974;48;5;47;4;2;1;1;3;2;1;8;0;0;0;0;0;0;0;2700;2000;2;2;2;1;2;102;0
852801;565133;202201;1;1;1945;76;7;76;2;0;1;1;2;1;3;9;3961;3961;3250;-13;3250;8;7;5071;4250;6;6;6;1;6;0;0
852810;571527;202201;2;2;1948;73;7;76;2;0;1;1;2;1;1;1;-13;1511,85807060884;1250;1250;1250;13;3;3690,44045130091;2995;2;2;2;1;2;0;0
852818;549592;202201;1;5;2017;4;1;46;3;1;1;5;3;1;1;14;0;0;0;0;0;0;0;11000;7000;9;9; ;1;8; ;0
852819;597521;202201;1;2;1954;67;7;66;2;0;1;1;2;1;5;9;-13;3235,27852295557;2504;2504;2504;13;6;4198,15310960618;3343;3;3;3;1;6;0;0
852844;550875;202201;1;5;1993;28;3;55;6;4;1;5;3;1;3;1;-13;3391,22694966811;2250;-13;2250;13;5;13543,752279135;10220;4;4;4;1;2;0;0
852847;551574;202201;2;1;1989;32;3;32;1;0;0;5;1;2;2;10;-13;1710,28345322911;1250;-13;1250;13;3;1710,28345322911;1250;5;5;5;1;8;202;0
852886;526257;202201;2;2;1948;73;7;74;2;0;1;1;2;1;3;9;1452;1452;1231;1231;1231;3;3;5652;4431;5;5;5;1;2;0;0
852896;588809;202201;1;1;1976;45;5;45;4;2;1;1;3;1;5;1;-13;6572,09676324865;3900;3900;3900;13;8;8352,09676324865;5470;5;5;5;0;2;0;0
852903;503840;202201;2;5;2021;0;1;39;4;2;1;5;3;1;1;14;-13; ; ;-13; ;13; ; ; ;9;9; ;0;9; ;0
852905;501531;202201;1;1;1940;81;7;81;2;0;1;1;2;1;1;9;-13;2615,62328486161;2050;2050;2050;13;5;3554,48191062633;2882;5;5;5;0;2; ;0
852908;554818;202201;2;5;2011;10;1;39;4;2;1;5;3;1;2;7;0;0;0;0;0;0;0; ; ;1;8;1;1;1; ;0
852920;574621;202201;2;2;1969;52;5;55;4;2;1;1;3;1;5;1;2958;2958;2250;-13;2250;6;5; ; ;4;4;4;1;2;102;0
852935;540103;202201;1;3;1975;46;5;49;4;2;1;5;3;2;5;1;-13;2958,58278066738;2000;2000;2000;13;4;5965,05018487233;4000;2;2;2;1;6;0;0
852954;555419;202201;1;1;1979;43;4;43;5;3;1;5;3;1;1;1;5750;5750;3700;3700;3700;11;8;10150;6300;2;2;2;1;2;202;0
852956;515744;202201;2;5;2020;1;1;39;5;3;1;5;3;1;5;14;0;0;0;0;0;0;0;18488;12158;9;9; ;1;7; ;0
852964;579604;202201;1;5;2014;7;1;41;5;3;1;5;3;2;3;7;0;0;0;0;0;0;0;5799;4200;9;9; ;1;9; ;0
853011;578981;202201;2;1;1959;63;6;63;1;0;0;3;1;2;2;1;2600;2600;2100;2100;2100;6;5;2600;2100;4;4;4;1;9;101;0
853021;577459;202201;1;5;2000;21;2;55;2;1;0;5;4;1;4;7;0;0;0;0;0;0;0;3834;2750;5;3;3;1;2;0;0
853030;599816;202201;1;1;1973;49;5;49;5;3;1;1;3;1;1;1;3200;3200;3250;-13;3250;7;7;3486,99204008017;3500;5;5;5;1;8;102;0
853039;564819;202201;2;2;1950;71;7;72;2;0;1;1;2;2;2;9;-13;1006,07832095625;886;886;886;13;2;2531,59386879857;2157;1;1;1;1;2;0;1
853048;561654;202201;1;1;1949;72;7;72;2;0;1;1;2;1;3;9;2206;2206;1633;1633;1633;5;4;3121;2455;4;4;4;1;2;0;0
853057;527307;202201;2;2;1968;53;5;47;4;2;1;1;3;1;5;1;-13;422,146317696982;350;350;350;13;1;6443,20995503662;4350;4;4;4;1;7;0;0
853060;578140;202201;2;2;1948;73;7;75;2;0;1;1;2;1;5;9;887;887;887;887;887;2;2;2771;2610;2;2;2;0;6; ;0
853072;540900;202201;1;5;2004;17;2;43;5;3;1;5;3;1;5;7;-13;0;0;0;0;13;0;5252;3397;2;8;1;1;9;0;0
853073;546716;202201;1;1;1980;41;4;41;4;2;1;1;3;1;4;1;3264;3264;2420;2420;2420;7;5;7289;5100;4;4;4;1;3;0;0
853082;542581;202201;1;5;2005;16;2;52;5;3;1;5;3;1;5;7;170;170;128;128;128;1;1;7984;5256;3;1;1;1;6;0;0
853091;556173;202201;2;1;1959;62;6;62;1;0;0;5;1;2;2;1;-13;3957,51442551605;2534;2534;2534;13;6;3957,51442551605;2534;5;5;5;1;7;102;1
853117;566207;202201;2;5;2021;0;1;38;5;3;1;5;3;1;4;14;0;0;0;0;0;0;0;8329;5578;9;9; ;1;99; ;0
853121;534390;202201;1;1;1963;58;6;58;3;1;1;3;3;1;4;1;-13;5298,07436449363;3250;-13;3250;13;7;8689,30131416174;5500;5;5;5;0;8; ;0
853131;581854;202201;2;2;1973;48;5;52;5;3;1;1;3;4;1;1;-13;900,908888043558;700;700;700;13;2;4436,15895221457;3000;4;4;4;0;2;0;0
853140;502359;202201;2;5;1994;27;3;57;3;1;1;5;3;2;2;1;-13;4285,12265481229;2750;-13;2750;13;6;8385,12265481229;4800;5;3;3;1;2;0;0
853149;589849;202201;1;1;1934;87;7;87;2;0;1;1;2;1;3;9;1553;1553;1353;1353;1353;4;3;2856;2520;1;1;1;0;3;0;0
853151;558321;202201;2;5;2011;10;1;42;5;3;1;5;3;2;4;7;0;0;0;0;0;0;0;1900;1700;1;8;1;1;8; ;0
853152;556625;202201;1;1;1956;65;7;65;2;0;1;1;2;1;4;9;-13;3357,06607244988;2550;2550;2550;13;6;3357,06607244988;2550;5;5;5;0;8; ;0
853170;505862;202201;2;5;2003;18;2;51;5;3;1;5;3;1;4;7;-13;202,885926629209;180;180;180;13;1;3863,71183694171;3400;4;2;2;0;2;0;0
853186;597329;202201;2;2;1948;73;7;74;2;0;1;1;2;1;3;9;1200;1200;800;800;800;3;2;3800;2900;2;2;2;1;1;0;0
853195;522360;202201;2;2;1972;49;5;50;4;2;1;1;3;1;4;1;5200;5200;3300;3300;3300;11;7;8800;5400;6;6;6;1;6;0;0
853205;596633;202201;1;5;2008;13;1;40;5;3;1;5;3;2;3;7;0;0;0;0;0;0;0;4746,21639973274;3664;1;8;1;1;99; ;0
853207;519738;202201;2;2;1951;70;7;72;2;0;1;1;2;1;2;9;1000;1000;600;600;600;2;2;4000;2600;5;5;5;0;7;0;0
853219;517108;202201;2;2;1957;64;6;63;2;0;1;1;2;1;5;1;0;0;0;0;0;0;0;0;0;2;2;2;1;6;0;0
853225;562966;202201;2;2;1971;50;5;54;5;3;1;1;3;1;2;1;-13;2700,58084932755;1848;1848;1848;13;4;5500,58084932755;4148;5;5;5;1;2;0;0
853262;569525;202201;1;1;1950;71;7;71;1;0;0;5;1;1;3;9;-13;3281,61572778412;2500;2500;2500;13;5;3281,61572778412;2500;4;4;4;1;8;0;0
853268;514227;202201;2;1;1948;73;7;73;1;0;0;3;1;2;3;9;-13; ;-14;-13; ;13;14; ; ;4;4;4;1;7;0;0
853277;540722;202201;2;1;1948;73;7;73;1;0;0;3;1;2;1;9;-13;1466,67726992382;1227;1227;1227;13;3;1466,67726992382;1227;5;5;5;1;2;0;0
853305;545208;202201;1;5;1990;31;3;66;4;2;1;5;3;1;5;9;-13;0;0;0;0;13;0; ; ;2;1;1;0;1;201;0
853317;582540;202201;1;5;2002;19;2;49;3;2;0;5;4;2;2;7;0;0;0;0;0;0;0;615,925940214917;500;2;8;1;1;2;202;0
853338;593658;202201;2;1;1952;69;7;69;2;0;0;4;5;1;5;9;4000;4000;2800;2800;2800;8;6;8023;5112;4;4;4;1;2;0;0
853351;549398;202201;2;5;2015;6;1;40;4;2;1;5;3;1;4;7;0;0;0;0;0;0;0;4500;3600;1;8;1;1;8; ;0
853360;543096;202201;2;5;2002;19;2;49;5;3;1;5;3;1;3;7;250;250;200;200;200;1;1;6711,5085982822;4500;6;3;3;1;8;201;0
853369;547705;202201;2;5;2003;18;2;52;5;3;1;5;3;1;4;7;0;0;0;0;0;0;0; ; ;2;8;1;1;2;0;0
853378;553842;202201;2;2;1935;86;7;86;2;0;1;1;2;1;5;9;-13;837,94627049917;750;750;750;13;2;3381,09132668697;2750;3;3;3;1;2;0;0
853384;565318;202201;2;1;1990;31;3;31;1;0;0;5;1;1;2;1;2800;2800;2400;2400;2400;6;5;2800;2400;6;6;6;1;99;202;0
853387;521047;202201;1;1;1949;72;7;72;2;0;1;1;2;2;2;9;-13; ;-14;-13; ;13;14; ; ;7;7;1;0;2;0;0
853396;510452;202201;2;1;1967;54;5;54;1;0;0;3;1;1;2;1;2061;2061;1735;1735;1735;5;4;2061;1735;4;4;4;1;2;0;0
853400;554911;202201;1;1;1966;55;6;55;3;1;1;1;3;1;4;3;5400;5400;3300;3300;3300;11;7;10100;6150;6;3;3;1;9;102;0
853408;519833;202201;1;5;1991;30;3;68;2;1;0;5;4;2;1;1;-13;5213,69084646079;3250;-13;3250;13;7;7399,3373904811;5000;5;5;5;0;3;0;0
853412;586447;202201;1;5;2017;4;1;39;4;2;1;5;3;1;2;14;0;0;0;0;0;0;0;10851,0743644936;6700;9;9; ;1;99; ;0
853421;571218;202201;2;5;2006;16;2;49;5;3;1;5;3;1;4;7;0;0;0;0;0;0;0;7780,68107581438;5000;1;8;1;1;1; ;0
853424;530245;202201;1;1;1968;53;5;53;4;2;1;1;3;2;3;1;3050;3050;1750;-13;1750;7;4;6986,36320561483;4250;4;4;4;0;7;0;0
853430;548434;202201;1;1;1951;70;7;70;2;0;1;1;2;1;5;9;-13;2185,64654402031;1750;-13;1750;13;4;3023,59281451948;2500;1;1;1;0;7;0;0
853433;521612;202201;2;2;1954;67;7;72;2;0;1;1;2;1;3;9;-13;0;0;0;0;13;0; ; ;2;2;2;1;2;0;0
853439;562274;202201;1;1;1953;68;7;68;5;3;1;1;3;1;4;9;-13; ;-13;-13; ;13;13; ; ;5;5;5;0;7; ;0
853449;571208;202201;1;1;1965;56;6;56;4;2;1;1;3;1;4;1;3600;3600;2800;2800;2800;8;6;4700;3800;6;6;6;0;9;0;0
853460;514950;202201;2;2;1958;63;6;66;2;0;1;1;2;1;4;1;918;918;817;817;817;2;2;4883;3479;2;2;2;1;2;0;0
853464;538855;202201;1;1;1953;68;7;68;2;0;1;1;2;1;3;9;-13;5244,96685137671;3750;-13;3750;13;8;8844,96685137671;6250;5;5;5;0;99; ;0
853472;562176;202201;1;5;1998;23;2;60;5;2;1;5;3;1;2;7;-13; ;-13;-13; ;13;13; ; ;5;8;3;0;8; ;0
853482;539837;202201;1;9;1946;75;7;75;2;0;0;1;5;1;3;9;1691;1691;-13;-13;1383,63615286059;4;13; ; ;6;6;6;0;2;0;0
853491;519833;202201;2;1;1953;68;7;68;2;1;0;3;4;2;1;9;-13;2185,64654402031;1750;-13;1750;13;4;7399,3373904811;5000;5;4;4;1;3;0;0
853512;573275;202201;2;2;1980;41;4;43;3;1;1;1;3;1;2;1;1300;1300;1250;-13;1250;3;3;4240;3631;5;5;5;1;2;0;0
853521;564840;202201;2;1;1994;27;3;27;1;0;0;5;1;1;1;1;3190;3190;2450;2450;2450;7;5;3190;2450;6;6;6;1;7;0;0
853527;548629;202201;1;1;1966;56;6;56;3;1;1;1;3;1;5;1;-13;3895,647721145;2500;2500;2500;13;5;5860,0699724805;3900;2;2;2;1;2;0;0
853530;558847;202201;1;2;1974;47;5;51;2;0;1;1;2;1;1;3;5500;5500;3500;3500;3500;11;7; ; ;5;5;5;1;2;0;0
853535;534481;202201;1;1;1974;47;5;47;4;3;0;3;4;1;5;1;6700;6700;4200;4200;4200;11;9;6700;4200;6;6;6;1;9;0;0
853536;563827;202201;1;9;1950;71;7;70;2;0;0;1;5;2;4;3;1450;1450;1250;1250;1250;3;3;3014,47132133266;2550;2;2;2;0;2;0;0
853543;551812;202201;1;1;1973;48;5;48;4;2;1;1;3;1;5;1;-13;2919,78429288782;1950;1950;1950;13;4;5556,48713024144;3760;4;4;4;0;6;0;0
853549;570227;202201;2;2;1954;67;7;66;2;0;1;1;2;1;3;9;-13;482,103047892406;450;450;450;13;1;3390,74780334379;2700;3;3;3;1;7;0;0
